id,kayit_zamani,anlik_fiyat,spot_cvd,vadeli_cvd,open_interest,funding_rate,order_book_depth_bid_1pct,liquidation_pool_volume,guven_skoru,sinyal_durumu,is_win,agg_long_liq,agg_short_liq,long_short_ratio,en_olgun_emir_yasi_sn,order_book_depth_ask_1pct,en_olgun_ask_yasi_sn,long_skor,short_skor,yakin_likidite_bid,yakin_likidite_ask,emilim_borsasi,spot_egilim,perp_egilim,emilim_spot_pay,emilim_esnekligi,satici_tukenmesi,sonme_orani,alici_tukenmesi,alici_sonme_orani,spot_bid_agir_sayi,spot_ask_agir_sayi,spot_borsa_sayisi,perp_bid_agir_sayi,perp_ask_agir_sayi,perp_borsa_sayisi,spot_ob_yasi_sn,perp_ob_yasi_sn,swing_kademe,swing_yon,swing_skor,swing_seviye,swing_kisa_hedef,swing_uzun_hedef,swing_stop,swing_rr,swing_tetik,seviye_guc,seviye_yasi_dk,seviye_yenileme_sayisi,delme_min_belirleyen,delme_atr_kati,lik_yog_yon,lik_yog_ters,lik_iki_tarafli,mum_ici_konum,lik_pencere_damgasi,lik_borsa_sayisi,lik_donma_sayaci,swing_rr_kisa,harita_seviye_sayisi,harita_medyan_yas_dk,harita_grab_uygun,golge_yon,golge_kapi,golge_skor
32243,2026-07-30 06:57:31.854563+00,63959.95,4514429.600904691,-69994.048,11802146528.614399,0.00007677000000000001,53832327.95355001,63.969300000000004,38.7,BEKLE,true,0.0,63.969300000000004,1.5323,1327.776,51457153.71194002,1086.671,38.7,0.0,"[{""usdt"": 16228154.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10684794.0, ""borsa"": 1, ""fiyat"": 63875.0, ""kaynak"": ""BNB""}, {""usdt"": 9942563.0, ""borsa"": 3, ""fiyat"": 63925.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 18030963.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10539393.0, ""borsa"": 2, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 8150653.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}]",YOK,-0.0627,0.0226,0.8326,0.0122,false,,false,,0,1,3,1,0,3,8.8,9.9,IZLE,,25,63963.1,,,,,SEVIYE,75,2345.0,235,,,,,,,1785394440,1,2,,18,1463.8,18,,,
32244,2026-07-30 06:58:32.255489+00,63967.75,3980309.3101409827,-86573.216,11803825213.3692,0.00007677000000000001,46314596.71117002,63.969300000000004,36.9,BEKLE,true,0.0,63.969300000000004,1.5323,1388.175,55006908.90124,1147.07,36.9,0.0,"[{""usdt"": 15016704.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10221967.0, ""borsa"": 1, ""fiyat"": 63900.0, ""kaynak"": ""BNB""}, {""usdt"": 9096339.0, ""borsa"": 1, ""fiyat"": 63875.0, ""kaynak"": ""BNB""}]","[{""usdt"": 18943736.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10674315.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7052596.0, ""borsa"": 1, ""fiyat"": 64025.0, ""kaynak"": ""BNB""}]",YOK,-0.0966,-0.0858,0.808,0.2822,false,,false,,0,1,3,0,1,3,5.4,6.5,IZLE,,25,63963.1,,,,,SEVIYE,75,2346.0,235,,,,,,,1785394440,1,3,,18,1464.8,18,,,
32245,2026-07-30 06:59:32.503396+00,63961.350000000006,4443518.224595977,-122844.447,11802158694.597599,0.00007677000000000001,51568887.89747004,0.0,42.5,BEKLE,true,0.0,0.0,1.5323,1448.514,49532533.51464004,1207.409,42.5,0.0,"[{""usdt"": 15338484.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10339201.0, ""borsa"": 1, ""fiyat"": 63850.0, ""kaynak"": ""BNB""}, {""usdt"": 8517834.0, ""borsa"": 1, ""fiyat"": 63900.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12801931.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11052553.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9564778.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}]",YOK,-0.0887,0.0201,0.7151,0.06,false,,false,,0,1,3,0,0,3,1.9,63.8,IZLE,,25,63963.1,,,,,SEVIYE,75,2347.0,235,,,,,,,,,0,,18,1465.8,18,,,
32246,2026-07-30 07:00:33.149332+00,63983.75,6358653.921386477,-3447.3689999999992,11804053432.7493,0.00007677000000000001,52333560.93110005,0.0,10.3,BEKLE,false,0.0,0.0,1.5323,1508.784,49399855.398020044,1267.679,0.0,10.3,"[{""usdt"": 16465018.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10339201.0, ""borsa"": 1, ""fiyat"": 63850.0, ""kaynak"": ""BNB""}, {""usdt"": 8598484.0, ""borsa"": 3, ""fiyat"": 63925.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 12622240.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10599945.0, ""borsa"": 2, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 9564778.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}]",YOK,-0.0887,0.0288,0.9666,0.2027,false,,false,,0,1,3,0,0,3,62.2,63.3,IZLE,,25,63963.1,,,,,SEVIYE,75,2348.0,235,,,,,,,,,0,,18,1466.9,18,,,
32247,2026-07-30 07:01:34.877663+00,64021.55,6685013.681729777,277874.415,11813524777.9083,0.00007677000000000001,49408245.54203,0.0,19.7,BEKLE,true,0.0,0.0,1.5323,1570.772,56861382.59485006,1329.667,0.0,19.7,"[{""usdt"": 17601196.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11782687.0, ""borsa"": 1, ""fiyat"": 63900.0, ""kaynak"": ""BNB""}, {""usdt"": 6753432.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 19523382.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11286084.0, ""borsa"": 2, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 10104745.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}]",YOK,-0.0724,-0.0701,0.8617,0.9522,false,,false,,0,2,3,1,1,3,60.3,61.4,IZLE,,25,64030.6,,,,,SEVIYE,60,2959.9,296,,,,,,,,,0,,18,1467.9,18,,,
32248,2026-07-30 07:02:35.136691+00,64079.649999999994,7846555.087524774,815271.304,11829839934.4886,0.00007677000000000001,50180277.27684,8459.4576,19.4,BEKLE,true,64.08680000000001,8395.3708,1.5323,1631.143,51478431.38729001,423.906,0.0,19.4,"[{""usdt"": 8983489.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8645941.0, ""borsa"": 1, ""fiyat"": 63925.0, ""kaynak"": ""BNB""}, {""usdt"": 8599284.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14587329.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12314274.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9454982.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}]",YOK,0.0182,-0.0128,0.7015,1.392,false,,false,,0,1,3,1,0,3,56.8,57.9,IZLE,,25,64120.4,,,,,SEVIYE,55,1849.4,185,,,,,,,1785394860,1,0,,18,1468.9,18,,,
32249,2026-07-30 07:03:35.497496+00,64114.350000000006,7976626.492692975,670667.3209999999,11830515587.3701,0.00007677000000000001,49326351.938379996,14421.6969,0.0,BEKLE,,64.08680000000001,14357.610100000002,1.5323,60.244,57855579.22896997,60.244,0.0,0.0,"[{""usdt"": 16814419.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8169338.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7959063.0, ""borsa"": 1, ""fiyat"": 64000.0, ""kaynak"": ""BNB""}]","[{""usdt"": 23270783.0, ""borsa"": 3, ""fiyat"": 64100.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9711539.0, ""borsa"": 1, ""fiyat"": 64150.0, ""kaynak"": ""BNB""}, {""usdt"": 8717570.0, ""borsa"": 3, ""fiyat"": 64125.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,0.123,-0.0796,0.7672,1.5544,false,,false,,0,0,3,0,0,3,53.2,54.3,IZLE,,25,64120.4,,,,,SEVIYE,55,1850.4,185,,,,,,,1785394980,1,0,,18,1469.9,18,,,
32250,2026-07-30 07:04:35.870543+00,64083.350000000006,7692960.069012675,719734.8640000001,11827121539.566801,0.00007677000000000001,50205657.78488004,74428.03020000002,13.6,BEKLE,false,64.08680000000001,74363.94340000002,1.5323,60.404,47846064.05780004,60.404,0.0,13.6,"[{""usdt"": 14044794.0, ""borsa"": 3, ""fiyat"": 64100.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9629643.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8156527.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}]","[{""usdt"": 13812567.0, ""borsa"": 3, ""fiyat"": 64125.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11754514.0, ""borsa"": 1, ""fiyat"": 64200.0, ""kaynak"": ""BNB""}, {""usdt"": 9737550.0, ""borsa"": 1, ""fiyat"": 64175.0, ""kaynak"": ""BNB""}]",YOK,0.1307,0.0241,0.7066,1.4653,false,,false,7.0766,1,0,3,1,0,3,49.8,50.8,IZLE,,25,64120.4,,,,,SEVIYE,55,1851.4,185,,,,,,,1785394980,1,0,,18,1470.9,18,,,
32251,2026-07-30 07:05:36.122437+00,64074.850000000006,3612197.8910662867,712182.5859999998,11826655689.6332,0.00007677000000000001,46995463.51272998,74428.03020000002,28.0,BEKLE,false,64.08680000000001,74363.94340000002,1.5323,120.748,49848709.63958002,120.748,0.0,28.0,"[{""usdt"": 15404039.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8879976.0, ""borsa"": 1, ""fiyat"": 64000.0, ""kaynak"": ""BNB""}, {""usdt"": 7911732.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}]","[{""usdt"": 11419262.0, ""borsa"": 3, ""fiyat"": 64100.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10509857.0, ""borsa"": 1, ""fiyat"": 64175.0, ""kaynak"": ""BNB""}, {""usdt"": 8540316.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,0.0046,-0.0295,0.7056,1.2923,false,,false,,0,0,3,0,1,3,46.3,47.4,IZLE,,25,64030.6,,,,,SEVIYE,60,2963.9,296,,,,,,,1785394980,1,1,,18,1471.9,18,,,
32252,2026-07-30 07:06:36.591874+00,64044.05,3434420.659193888,570550.342,11821285432.483398,0.00007677000000000001,47723287.55971997,65968.57260000001,25.3,BEKLE,false,0.0,65968.57260000001,1.5336,60.212,46188946.90153,180.96,0.0,25.3,"[{""usdt"": 14825935.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9286590.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 8987935.0, ""borsa"": 2, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 14324257.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8704491.0, ""borsa"": 1, ""fiyat"": 64150.0, ""kaynak"": ""BNB""}, {""usdt"": 8559120.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}]",YOK,0.0767,0.0163,0.8729,0.3341,false,,false,,1,0,3,0,0,3,42.7,43.7,IZLE,,25,64030.6,,,,,SEVIYE,55,2964.9,297,,,,,,,1785394980,1,0,,19,1853.4,19,,,
32253,2026-07-30 07:07:36.930533+00,64044.55,3434420.659193888,570550.342,11821285432.483398,0.00007677000000000001,47630023.54812,65968.57260000001,24.0,BEKLE,true,0.0,65968.57260000001,1.5336,60.499,48032170.17782999,241.459,24.0,0.0,"[{""usdt"": 12624508.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9615517.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 9246573.0, ""borsa"": 1, ""fiyat"": 63950.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14749279.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9609846.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}, {""usdt"": 8487304.0, ""borsa"": 1, ""fiyat"": 64175.0, ""kaynak"": ""BNB""}]",YOK,0.1115,-0.0042,0.9177,0.4033,false,,false,,0,0,3,0,0,3,39.3,40.4,IZLE,,50,64030.6,,,,,SEVIYE+TASFIYE,55,2965.9,297,,,,,,,1785394980,1,1,,19,1854.4,19,,,
32254,2026-07-30 07:08:38.939959+00,64004.05,3366537.2394701876,925733.153,11814042127.5108,0.00007677000000000001,44110265.20258,0.0,30.4,BEKLE,false,0.0,0.0,1.5336,62.029,48389164.33219997,62.029,0.0,30.4,"[{""usdt"": 10090425.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 9154530.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8489471.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 16010161.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8546407.0, ""borsa"": 1, ""fiyat"": 64100.0, ""kaynak"": ""BNB""}, {""usdt"": 6890902.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}]",YOK,0.0041,-0.0463,0.9179,1.2125,false,,false,,0,1,3,0,1,3,37.5,38.6,IZLE,,25,64030.6,,,,,SEVIYE,55,2967.0,297,,,,,,,,,0,,19,1855.4,19,,,
32255,2026-07-30 07:09:39.224172+00,64019.05,3366537.2394701876,925733.153,11814042127.5108,0.00007677000000000001,52386215.246219985,0.0,24.9,BEKLE,false,0.0,0.0,1.5336,0,44328856.240029976,0,0.0,24.9,"[{""usdt"": 12421068.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9810030.0, ""borsa"": 1, ""fiyat"": 63900.0, ""kaynak"": ""BNB""}, {""usdt"": 8305567.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 15166328.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7578485.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}, {""usdt"": 7281286.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}]",YOK,0.0115,0.0833,0.9285,0.7623,false,,false,,1,0,3,0,0,3,33.9,35,IZLE,,25,64030.6,,,,,SEVIYE,55,2968.0,297,,,,,,,,,0,,19,1856.4,19,,,
32256,2026-07-30 07:10:39.594598+00,64037.25,3471161.7599077863,983841.34,11817082481.457901,0.00007677000000000001,42114972.58899002,4161.2415,27.7,BEKLE,false,4161.2415,0.0,1.5336,0,52795753.59582996,0,0.0,27.7,"[{""usdt"": 9373877.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8523986.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 8185754.0, ""borsa"": 1, ""fiyat"": 63950.0, ""kaynak"": ""BNB""}]","[{""usdt"": 18662384.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9905312.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}, {""usdt"": 7871369.0, ""borsa"": 1, ""fiyat"": 64150.0, ""kaynak"": ""BNB""}]",YOK,-0.0284,-0.1125,,,false,,false,,0,1,3,0,1,3,30.5,31.6,IZLE,,25,64030.6,,,,,SEVIYE,55,2969.0,297,,,,,,,1785395340,1,0,,19,1857.4,19,,,
32257,2026-07-30 07:11:39.892977+00,64040.45,1451798.1050160003,1042304.6359999998,11817052475.372398,0.00007677000000000001,47988174.87957999,4163.204500000001,24.4,BEKLE,false,4163.204500000001,0.0,1.5336,60.326,45699721.43857993,60.326,0.0,24.4,"[{""usdt"": 10879319.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 10624683.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8396762.0, ""borsa"": 1, ""fiyat"": 63925.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14200103.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8407110.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}, {""usdt"": 7843019.0, ""borsa"": 1, ""fiyat"": 64100.0, ""kaynak"": ""BNB""}]",YOK,0.0271,0.0244,0.7222,0.0725,false,1.7257,false,,1,0,3,0,0,3,27,28.1,IZLE,,25,64030.6,,,,,SEVIYE,55,2970.0,297,,,,,,,1785395340,1,0,,19,1858.4,19,,,
32258,2026-07-30 07:12:40.571241+00,64049.149999999994,1628568.0339596006,1057372.248,11817781429.1229,0.00007677000000000001,45873453.09651001,4163.204500000001,33.1,BEKLE,false,4163.204500000001,0.0,1.5336,120.619,50362782.854929924,120.619,0.0,33.1,"[{""usdt"": 14680031.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10005239.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 7383018.0, ""borsa"": 1, ""fiyat"": 64000.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14748762.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11937273.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8889431.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}]",YOK,0.0525,-0.0466,0.6965,0.0981,false,,false,,0,0,3,0,0,3,23.5,24.5,IZLE,,25,64030.6,,,,,SEVIYE,55,2971.0,297,,,,,,,1785395340,1,1,,19,1859.5,19,,,
32259,2026-07-30 07:13:40.970106+00,64041.149999999994,1588461.9942267009,1077146.7449999999,11819165411.1352,0.00007677000000000001,47253009.14356999,4163.204500000001,17.6,BEKLE,true,4163.204500000001,0.0,1.5336,0,49110695.65992002,121.088,0.0,17.6,"[{""usdt"": 10345139.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9242975.0, ""borsa"": 1, ""fiyat"": 63950.0, ""kaynak"": ""BNB""}, {""usdt"": 8565127.0, ""borsa"": 1, ""fiyat"": 64000.0, ""kaynak"": ""BNB""}]","[{""usdt"": 15533476.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9779992.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}, {""usdt"": 8419601.0, ""borsa"": 1, ""fiyat"": 64150.0, ""kaynak"": ""BNB""}]",YOK,0.0298,-0.0193,0.879,1.0143,false,,false,,1,0,3,0,0,3,20.5,21.6,IZLE,,25,64030.6,,,,,SEVIYE,55,2972.0,297,,,,,,,1785395340,1,2,,19,1860.5,19,,,
32260,2026-07-30 07:14:41.295003+00,64024.850000000006,1421322.6159451008,1061369.4639999997,11817800001.701,0.00007677000000000001,50273854.178750016,4163.204500000001,18.0,BEKLE,false,4163.204500000001,0.0,1.5336,60.309,48750657.680469945,60.309,0.0,18.0,"[{""usdt"": 14091619.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8935254.0, ""borsa"": 1, ""fiyat"": 63950.0, ""kaynak"": ""BNB""}, {""usdt"": 8695691.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14191462.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9932434.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}, {""usdt"": 7309180.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}]",YOK,-0.0027,0.0154,0.8987,0.1482,false,3.3802,false,,1,1,3,1,1,3,17,18,IZLE,,25,64030.6,,,,,SEVIYE,55,2973.0,297,,,,,,,1785395340,1,3,,19,1861.5,19,,,
32261,2026-07-30 07:15:41.652767+00,64025.850000000006,1533581.6737939022,1056559.3879999998,11815429315.103899,0.00007677000000000001,46915539.05586998,0.0,13.7,BEKLE,true,0.0,0.0,1.5336,60.263,45889076.26675995,120.572,0.0,13.7,"[{""usdt"": 15747435.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9617769.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 7901473.0, ""borsa"": 1, ""fiyat"": 63950.0, ""kaynak"": ""BNB""}]","[{""usdt"": 11329940.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9891869.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9206114.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}]",YOK,0.0756,0.0111,0.9428,0.3066,false,3.4518,false,,1,0,3,1,0,3,13.4,14.5,IZLE,,25,64030.6,,,,,SEVIYE,55,2974.0,297,,,,,,,,,0,,19,1862.5,19,,,
32262,2026-07-30 07:16:42.084324+00,64010.45,283272.8394056007,26129.802999999996,11814632689.3046,0.00007677000000000001,53347442.496219985,0.0,50.3,BEKLE,false,0.0,0.0,1.5336,0,46732272.59423002,60.374,50.3,0.0,"[{""usdt"": 17944078.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10711721.0, ""borsa"": 1, ""fiyat"": 63950.0, ""kaynak"": ""BNB""}, {""usdt"": 8509266.0, ""borsa"": 2, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 10695475.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9666387.0, ""borsa"": 1, ""fiyat"": 64100.0, ""kaynak"": ""BNB""}, {""usdt"": 8529414.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,0.0065,0.0661,0.4039,0.6037,false,6.5613,false,,1,0,3,2,0,3,10,11,IZLE,,25,64030.6,,,,,SEVIYE,55,2975.1,298,PCT,1.23,0.4593592818820453,13.276765587191584,false,0.036,,,0,,19,1483.0,19,,,
32263,2026-07-30 07:17:43.703885+00,63986.649999999994,250632.8046185006,12930.886000000002,11811320854.325,0.00007677000000000001,50487948.22995999,0.0,44.2,BEKLE,false,0.0,0.0,1.5349,61.777,46214720.43931002,0,44.2,0.0,"[{""usdt"": 13593403.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12161443.0, ""borsa"": 1, ""fiyat"": 63900.0, ""kaynak"": ""BNB""}, {""usdt"": 9766345.0, ""borsa"": 2, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 14943509.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8715710.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}, {""usdt"": 8250773.0, ""borsa"": 2, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB""}]",YOK,-0.0076,0.0442,0.4374,1.1549,false,,false,,1,0,3,0,0,3,7.5,8.5,IZLE,,25,63960,,,,,SEVIYE,100,2365.2,237,,,,,,,,,0,,19,1484.0,19,,,
32264,2026-07-30 07:18:44.191026+00,64014.25,-100966.55288769965,-618.9059999999973,11801854605.401999,0.00007677000000000001,49979156.575249985,0.0,54.7,BEKLE,false,0.0,0.0,1.5349,122.06,52508223.90531008,60.283,54.7,0.0,"[{""usdt"": 13766910.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11362057.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9014074.0, ""borsa"": 1, ""fiyat"": 63900.0, ""kaynak"": ""BNB""}]","[{""usdt"": 21925573.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9493628.0, ""borsa"": 1, ""fiyat"": 64100.0, ""kaynak"": ""BNB""}, {""usdt"": 7992442.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}]",YOK,0.026,-0.0247,0.4801,0.4451,false,3.2875,false,,0,0,3,1,0,3,3.9,5,IZLE,,25,64030.6,,,,,SEVIYE,55,2977.1,298,,,,,,,,,0,,19,1485.0,19,,,
