id,kayit_zamani,anlik_fiyat,spot_cvd,vadeli_cvd,open_interest,funding_rate,order_book_depth_bid_1pct,liquidation_pool_volume,guven_skoru,sinyal_durumu,is_win,agg_long_liq,agg_short_liq,long_short_ratio,en_olgun_emir_yasi_sn,order_book_depth_ask_1pct,en_olgun_ask_yasi_sn,long_skor,short_skor,yakin_likidite_bid,yakin_likidite_ask,emilim_borsasi,spot_egilim,perp_egilim,emilim_spot_pay,emilim_esnekligi,satici_tukenmesi,sonme_orani,alici_tukenmesi,alici_sonme_orani,spot_bid_agir_sayi,spot_ask_agir_sayi,spot_borsa_sayisi,perp_bid_agir_sayi,perp_ask_agir_sayi,perp_borsa_sayisi,spot_ob_yasi_sn,perp_ob_yasi_sn,swing_kademe,swing_yon,swing_skor,swing_seviye,swing_kisa_hedef,swing_uzun_hedef,swing_stop,swing_rr,swing_tetik,seviye_guc,seviye_yasi_dk,seviye_yenileme_sayisi,delme_min_belirleyen,delme_atr_kati,lik_yog_yon,lik_yog_ters,lik_iki_tarafli,mum_ici_konum,lik_pencere_damgasi,lik_borsa_sayisi,lik_donma_sayaci,swing_rr_kisa,harita_seviye_sayisi,harita_medyan_yas_dk,harita_grab_uygun,golge_yon,golge_kapi,golge_skor
29003,2026-07-28 00:31:40.792263+00,63563.05,-2877553.7007361087,-1645717.4290000002,11656781179.095001,0.000029412000000000002,48253772.869430035,572.3379000000001,71.3,BEKLE,true,572.3379000000001,0.0,1.6831,241.527,46741035.61047992,0,71.3,0.0,"[{""usdt"": 19169131.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11350449.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}, {""usdt"": 7912658.0, ""borsa"": 1, ""fiyat"": 63525.0, ""kaynak"": ""BNB""}]","[{""usdt"": 9765745.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}, {""usdt"": 8754459.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7568506.0, ""borsa"": 2, ""fiyat"": 63575.0, ""kaynak"": ""BYB+OKX""}]",YOK,-0.0729,0.0159,0.3773,0.6323,false,,false,0.8197,0,1,3,0,2,3,2.8,3.9,IZLE,,25,63581.8,,,,,SEVIYE,50,73.3,8,,,,,,,1785198420,1,1,,28,594.0,26,,,
29004,2026-07-28 00:32:41.493394+00,63595.75,-2443400.719328208,-1809513.7680000002,11646919574.665298,0.000029412000000000002,45852417.82193,572.3379000000001,67.6,BEKLE,false,572.3379000000001,0.0,1.6867,61.324,48932342.969879955,61.324,67.6,0.0,"[{""usdt"": 12166990.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11958675.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10258709.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}]","[{""usdt"": 9854136.0, ""borsa"": 1, ""fiyat"": 63675.0, ""kaynak"": ""BNB""}, {""usdt"": 9132668.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}, {""usdt"": 7568506.0, ""borsa"": 2, ""fiyat"": 63575.0, ""kaynak"": ""BYB+OKX""}]",YOK,-0.0373,-0.0325,0.2618,0.0291,false,,false,0.9229,0,1,3,0,2,3,63.7,62.6,IZLE,,25,63581.8,,,,,SEVIYE,50,74.3,8,,,,,,,1785198420,1,2,,28,595.0,26,,,
29005,2026-07-28 00:33:41.857819+00,63648.149999999994,-2638717.0521583064,-1598042.8190000001,11647893261.9432,0.000029412000000000002,50619837.47964,0.0,78.5,BEKLE,false,0.0,0.0,1.6867,121.495,45362513.74712996,121.495,78.5,0.0,"[{""usdt"": 19484679.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10258709.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}, {""usdt"": 7812093.0, ""borsa"": 1, ""fiyat"": 63525.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10865151.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9854136.0, ""borsa"": 1, ""fiyat"": 63675.0, ""kaynak"": ""BNB""}, {""usdt"": 9132668.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}]",YOK,-0.0286,0.0548,0.3493,0.2891,false,,false,0.9328,0,1,3,1,0,3,60.2,61.4,IZLE,,25,63643.1,,,,,SEVIYE,100,85.4,9,,,,,,,,,0,,28,596.0,26,,,
29006,2026-07-28 00:34:42.182959+00,63657.649999999994,-2155224.687962507,-1408777.564,11662777759.3685,0.000029412000000000002,46811005.790990025,0.0,70.7,BEKLE,false,0.0,0.0,1.6867,120.597,43951065.268180035,120.597,70.7,0.0,"[{""usdt"": 16968131.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8340988.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7699020.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}]","[{""usdt"": 9930070.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}, {""usdt"": 8852776.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8281897.0, ""borsa"": 2, ""fiyat"": 63675.0, ""kaynak"": ""BNB+OKX""}]",YOK,0.0361,0.0315,0.336,0.1822,false,,false,0.9717,0,0,3,1,0,3,56.8,57.9,IZLE,,25,63643.1,,,,,SEVIYE,100,86.4,9,,,,,,,,,0,,28,597.0,26,,,
29007,2026-07-28 00:35:42.41725+00,63666.45,345342.1056228943,131270.944,11661759558.2716,0.000029412000000000002,53568377.691049956,0.0,26.5,BEKLE,,0.0,0.0,1.6867,60.308,41355151.720990025,0,0.0,26.5,"[{""usdt"": 14693054.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12038839.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9387662.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12135073.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8010212.0, ""borsa"": 2, ""fiyat"": 63700.0, ""kaynak"": ""BNB+OKX""}, {""usdt"": 7918915.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}]",YOK,0.0059,0.1287,0.3317,0.6981,false,,false,3.4914,0,0,3,1,0,3,53.2,54.3,IZLE,,25,63643.1,,,,,SEVIYE,100,87.4,9,,,,,,,,,0,,28,598.0,26,,,
29008,2026-07-28 00:36:42.721345+00,63646.649999999994,506160.5404060942,267177.5620000001,11667074295.6404,0.000029412000000000002,45526627.95401999,0.0,36.8,BEKLE,true,0.0,0.0,1.6889,60.188,47396430.75583002,60.188,0.0,36.8,"[{""usdt"": 13180428.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8498084.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}, {""usdt"": 7593455.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12071710.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11625832.0, ""borsa"": 3, ""fiyat"": 63700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7935852.0, ""borsa"": 1, ""fiyat"": 63725.0, ""kaynak"": ""BNB""}]",YOK,-0.0445,-0.0201,0.4073,0.6396,false,,false,16.0397,0,1,3,0,0,3,49.2,50.3,IZLE,,25,63643.1,,,,,SEVIYE,100,88.4,9,,,,,,,,,0,,28,599.0,26,,,
29009,2026-07-28 00:37:43.008081+00,63633.55,618944.269932394,359590.514,11666746498.3573,0.000029412000000000002,51411219.459010005,0.0,48.3,BEKLE,true,0.0,0.0,1.6889,120.536,42693704.891850024,120.536,0.0,48.3,"[{""usdt"": 17657019.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9425704.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}, {""usdt"": 9366344.0, ""borsa"": 2, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 12238592.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8578567.0, ""borsa"": 2, ""fiyat"": 63675.0, ""kaynak"": ""BNB+OKX""}, {""usdt"": 7413711.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}]",YOK,0.0651,0.0926,0.3542,0.2778,false,0,false,,0,0,3,0,0,3,45.7,46.8,IZLE,,25,63643.1,,,,,SEVIYE,100,89.4,9,,,,,,,,,0,,28,600.0,26,,,
29010,2026-07-28 00:38:43.244005+00,63660.75,969836.6140881949,580618.15,11669781389.0964,0.000029412000000000002,44797303.387390055,0.0,62.1,BEKLE,true,0.0,0.0,1.6889,180.819,44852197.03039003,180.819,0.0,62.1,"[{""usdt"": 11917744.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8009965.0, ""borsa"": 1, ""fiyat"": 63525.0, ""kaynak"": ""BNB""}, {""usdt"": 7495012.0, ""borsa"": 2, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 13058474.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10621983.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7875161.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}]",YOK,0.052,-0.0006,0.3995,0.089,true,0,false,,0,0,3,0,0,3,42.2,43.2,IZLE,,25,63673.8,,,,,SEVIYE,65,90.4,10,,,,,,,,,0,,29,601.0,27,,,
29011,2026-07-28 00:39:43.598788+00,63678.45,1252472.252663894,575043.948,11674395869.6386,0.000029412000000000002,46524624.51488003,0.0,67.1,BEKLE,true,0.0,0.0,1.6889,241.035,48006346.61888999,241.035,0.0,67.1,"[{""usdt"": 14448094.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8382491.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 7454742.0, ""borsa"": 1, ""fiyat"": 63600.0, ""kaynak"": ""BNB""}]","[{""usdt"": 13977291.0, ""borsa"": 3, ""fiyat"": 63700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7632123.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}, {""usdt"": 7101913.0, ""borsa"": 1, ""fiyat"": 63775.0, ""kaynak"": ""BNB""}]",YOK,0.0384,-0.0157,0.4083,0.1589,true,0,false,,0,0,3,0,0,3,38.5,39.6,IZLE,,25,63673.8,,,,,SEVIYE,65,91.4,10,,,,,,,,,0,,29,602.1,27,,,
29012,2026-07-28 00:40:44.051009+00,63647.149999999994,529651.8360825004,604997.635,11674114841.8349,0.000029412000000000002,52410279.80407001,0.0,27.9,BEKLE,true,0.0,0.0,1.6889,301.412,43717438.40306998,60.377,0.0,27.9,"[{""usdt"": 20854281.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9894211.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 8025568.0, ""borsa"": 2, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 12856567.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7982105.0, ""borsa"": 3, ""fiyat"": 63700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7266197.0, ""borsa"": 1, ""fiyat"": 63775.0, ""kaynak"": ""BNB""}]",YOK,0.0061,0.0904,0.1352,0.9024,true,0,false,,0,0,3,1,0,3,35,36.1,IZLE,,25,63673.8,,,,,SEVIYE,65,92.4,10,,,,,,,,,0,,29,603.1,27,,,
29013,2026-07-28 00:41:44.501186+00,63638.95,430837.97039930057,384103.53500000003,11669829252.2411,0.000029412000000000002,45530474.78342005,0.0,17.6,BEKLE,true,0.0,0.0,1.6889,361.948,43107579.15885001,0,0.0,17.6,"[{""usdt"": 13770755.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8109372.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7761176.0, ""borsa"": 1, ""fiyat"": 63525.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12394754.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9908342.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6772435.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}]",YOK,0.0646,0.0273,,,false,0,false,,1,0,3,0,0,3,31.7,32.8,IZLE,,25,63617.8,,,,,SEVIYE,100,83.4,9,,,,,,,,,0,,29,604.1,27,,,
29014,2026-07-28 00:42:44.809315+00,63628.850000000006,475987.30516260007,393230.25200000004,11669595522.333698,0.000029412000000000002,55662206.91692005,0.0,10.2,BEKLE,true,0.0,0.0,1.6925,422.312,44132541.27974997,60.364,0.0,10.2,"[{""usdt"": 20106568.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9364563.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8511069.0, ""borsa"": 1, ""fiyat"": 63525.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12689950.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7632094.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}, {""usdt"": 7341075.0, ""borsa"": 1, ""fiyat"": 63725.0, ""kaynak"": ""BNB""}]",YOK,0.0526,0.1155,,,false,0,false,,0,0,3,1,0,3,28.2,29.3,IZLE,,25,63617.8,,,,,SEVIYE,100,84.4,9,,,,,,,,,0,,29,605.1,27,,,
29015,2026-07-28 00:43:45.147813+00,63628.75,630916.3983133998,442421.966,11672390677.4268,0.000029412000000000002,55752047.854760006,0.0,27.2,BEKLE,false,0.0,0.0,1.6925,482.675,43128558.24401001,120.727,27.2,0.0,"[{""usdt"": 20107217.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9623159.0, ""borsa"": 1, ""fiyat"": 63525.0, ""kaynak"": ""BNB""}, {""usdt"": 7736412.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10668844.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9998629.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8716842.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}]",YOK,0.0768,0.1277,0.4963,2.9875,false,0,false,,0,0,3,1,0,3,24.6,25.7,IZLE,,25,63617.8,,,,,SEVIYE,100,85.4,9,,,,,,,,,0,,29,606.1,27,,,
29016,2026-07-28 00:44:45.438239+00,63584.649999999994,106865.25355249914,326798.79900000006,11667412861.600399,0.000029412000000000002,49576717.13291993,1272.59,25.8,BEKLE,false,1272.59,0.0,1.6925,542.999,47137596.305139974,120.687,25.8,0.0,"[{""usdt"": 14354940.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9890086.0, ""borsa"": 1, ""fiyat"": 63525.0, ""kaynak"": ""BNB""}, {""usdt"": 9200265.0, ""borsa"": 2, ""fiyat"": 63600.0, ""kaynak"": ""BNB+OKX""}]","[{""usdt"": 10094735.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8996921.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7694319.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}]",YOK,0.0189,0.0252,0.6496,3.3902,false,0,false,,1,0,3,0,1,3,21.1,22.2,IZLE,,25,63563.1,,,,,SEVIYE,65,86.4,9,,,,,,,1785199380,1,0,,29,607.1,27,,,
29017,2026-07-28 00:45:46.525262+00,63540.05,-339915.73472859926,147420.574,11659034206.734402,0.000029412000000000002,43665558.68926999,1272.59,22.4,BEKLE,false,1272.59,0.0,1.6925,60.792,45928934.615260005,0,22.4,0.0,"[{""usdt"": 13374859.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10506366.0, ""borsa"": 1, ""fiyat"": 63450.0, ""kaynak"": ""BNB""}, {""usdt"": 8863072.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}]","[{""usdt"": 11662939.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8213868.0, ""borsa"": 1, ""fiyat"": 63650.0, ""kaynak"": ""BNB""}, {""usdt"": 6935691.0, ""borsa"": 1, ""fiyat"": 63625.0, ""kaynak"": ""BNB""}]",YOK,-0.0834,-0.0253,0.4329,3.4004,false,0,false,,1,1,3,0,1,3,17.3,18.4,IZLE,,25,63563.1,,,,,SEVIYE,65,87.4,9,PCT,0.54,0.0,0.1835461947222208,false,0.044,1785199380,1,1,,29,608.1,27,,,
29018,2026-07-28 00:46:48.004478+00,63569.850000000006,-359533.3224544993,179310.582,11655945664.669899,0.000029412000000000002,61178435.80743,3749.9947999999995,28.6,BEKLE,false,3749.9947999999995,0.0,1.6925,122.5,43218864.79784998,61.708,28.6,0.0,"[{""usdt"": 22675537.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13041086.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8541190.0, ""borsa"": 1, ""fiyat"": 63450.0, ""kaynak"": ""BNB""}]","[{""usdt"": 11891612.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10653464.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6921879.0, ""borsa"": 1, ""fiyat"": 63600.0, ""kaynak"": ""BNB""}]",PERP,-0.0613,0.172,0.6079,3.3898,false,0,false,,1,1,3,1,0,3,15.2,16.3,IZLE,,25,63563.1,,,,,SEVIYE,65,88.5,9,,,,,,,1785199560,2,0,,29,609.1,27,,,
29019,2026-07-28 00:47:48.228141+00,63533.850000000006,-714095.839591098,218085.939,11657977965.3876,0.000029412000000000002,61471940.123229995,3752.639,23.4,BEKLE,false,3752.639,0.0,1.6969,182.824,46671965.71553999,60.324,23.4,0.0,"[{""usdt"": 20854829.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 15664132.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9776019.0, ""borsa"": 1, ""fiyat"": 63450.0, ""kaynak"": ""BNB""}]","[{""usdt"": 13955088.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8780073.0, ""borsa"": 1, ""fiyat"": 63650.0, ""kaynak"": ""BNB""}, {""usdt"": 7512662.0, ""borsa"": 2, ""fiyat"": 63575.0, ""kaynak"": ""BNB+OKX""}]",YOK,-0.0449,0.1369,0.7319,3.7268,false,0,false,,1,1,3,1,0,3,11.3,12.4,IZLE,,25,63563.1,,,,,SEVIYE,65,89.5,9,,,,,,,1785199560,2,0,,29,610.1,27,,,
29020,2026-07-28 00:48:48.486326+00,63479.45,-938334.9474676994,-133585.431,11650902786.1943,0.000029412000000000002,53868641.17986006,11433.548999999999,0.0,BEKLE,,11433.548999999999,0.0,1.6969,182.245,44346635.80779999,0,0.0,0.0,"[{""usdt"": 16344858.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}, {""usdt"": 12002306.0, ""borsa"": 3, ""fiyat"": 63450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9693631.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 15916047.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7087029.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}, {""usdt"": 6841866.0, ""borsa"": 1, ""fiyat"": 63600.0, ""kaynak"": ""BNB""}]",YOK,-0.15,0.097,0.516,3.1047,false,0,false,,0,1,3,0,1,3,7.7,8.8,IZLE,,25,63533.9,,,,,SEVIYE,45,90.5,10,,,,,,,1785199680,1,0,,28,611.1,26,,,
29021,2026-07-28 00:49:48.732159+00,63507.05,72532.66319689754,327374.72,11652398163.4464,0.000029412000000000002,54934458.51903003,108286.587,1.5,BEKLE,,108286.587,0.0,1.6969,242.474,44590618.602529995,0,0.0,1.5,"[{""usdt"": 16740621.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}, {""usdt"": 11426915.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9495273.0, ""borsa"": 1, ""fiyat"": 63450.0, ""kaynak"": ""BNB""}]","[{""usdt"": 13241114.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9814498.0, ""borsa"": 1, ""fiyat"": 63600.0, ""kaynak"": ""BNB""}, {""usdt"": 6892610.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}]",YOK,-0.1372,0.1039,,,false,0.0118,false,,0,1,3,1,0,3,4,5.1,IZLE,,50,63533.9,,,,,SEVIYE+TASFIYE,45,91.5,10,,,,,,,1785199740,3,0,,28,612.1,26,,,
29022,2026-07-28 00:50:49.990019+00,63470.75,-374784.35687540733,95968.585,11653604096.138802,0.000029412000000000002,59696485.165530026,108731.66889999999,16.3,BEKLE,false,108731.66889999999,0.0,1.6932,303.762,41751688.187630035,61.288,16.3,0.0,"[{""usdt"": 15150736.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}, {""usdt"": 13769794.0, ""borsa"": 1, ""fiyat"": 63450.0, ""kaynak"": ""BNB""}, {""usdt"": 9398460.0, ""borsa"": 1, ""fiyat"": 63375.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12311873.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7503524.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 6636229.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}]",PERP,-0.1561,0.1769,,,false,0.0614,false,,0,2,3,2,0,3,1.3,63.8,IZLE,,25,63533.9,,,,,SEVIYE,45,92.5,10,,,,,,,1785199800,3,0,,28,613.2,26,,,
29023,2026-07-28 00:51:50.402156+00,63470.25,-1146266.071818607,154694.50800000003,11655350489.5193,0.000029412000000000002,60429044.35136003,173479.7787,7.3,BEKLE,,173479.7787,0.0,1.6932,364.005,47714614.740340024,121.531,7.3,0.0,"[{""usdt"": 17601121.0, ""borsa"": 3, ""fiyat"": 63450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 15150736.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}, {""usdt"": 9398460.0, ""borsa"": 1, ""fiyat"": 63375.0, ""kaynak"": ""BNB""}]","[{""usdt"": 18823830.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7503524.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 6067190.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}]",YOK,-0.1561,0.1176,0.926,7.4199,false,0.1776,false,,0,2,3,1,1,3,61.5,62.7,IZLE,,25,63533.9,,,,,SEVIYE,45,93.5,10,,,,,,,1785199800,3,0,,28,614.2,26,,,
29024,2026-07-28 00:52:50.740604+00,63512.75,-1495954.929502008,582144.5789999999,11660560017.3582,0.000029412000000000002,60798447.404829994,348773.8717,31.2,BEKLE,true,348773.8717,0.0,1.6932,424.464,49286161.41134,181.99,0.0,31.2,"[{""usdt"": 22761855.0, ""borsa"": 3, ""fiyat"": 63450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 15090833.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}, {""usdt"": 10131527.0, ""borsa"": 1, ""fiyat"": 63375.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12189012.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9138190.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 8612459.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,-0.2076,0.1046,0.4567,0.7805,false,0.1682,false,,0,2,3,1,1,3,58.1,59.2,IZLE,,25,63533.9,,,,,SEVIYE,45,94.5,10,,,,,,,1785199920,3,0,,28,615.2,26,,,
