id,kayit_zamani,anlik_fiyat,spot_cvd,vadeli_cvd,open_interest,funding_rate,order_book_depth_bid_1pct,liquidation_pool_volume,guven_skoru,sinyal_durumu,is_win,agg_long_liq,agg_short_liq,long_short_ratio,en_olgun_emir_yasi_sn,order_book_depth_ask_1pct,en_olgun_ask_yasi_sn,long_skor,short_skor,yakin_likidite_bid,yakin_likidite_ask,emilim_borsasi,spot_egilim,perp_egilim,emilim_spot_pay,emilim_esnekligi,satici_tukenmesi,sonme_orani,alici_tukenmesi,alici_sonme_orani,spot_bid_agir_sayi,spot_ask_agir_sayi,spot_borsa_sayisi,perp_bid_agir_sayi,perp_ask_agir_sayi,perp_borsa_sayisi,spot_ob_yasi_sn,perp_ob_yasi_sn,swing_kademe,swing_yon,swing_skor,swing_seviye,swing_kisa_hedef,swing_uzun_hedef,swing_stop,swing_rr,swing_tetik,seviye_guc,seviye_yasi_dk,seviye_yenileme_sayisi,delme_min_belirleyen,delme_atr_kati,lik_yog_yon,lik_yog_ters,lik_iki_tarafli,mum_ici_konum,lik_pencere_damgasi,lik_borsa_sayisi,lik_donma_sayaci,swing_rr_kisa,harita_seviye_sayisi,harita_medyan_yas_dk,harita_grab_uygun,golge_yon,golge_kapi,golge_skor
31458,2026-07-29 17:46:05.542411+00,63920.05,2133212.1292098025,779606.7,11673513316.4032,0.00008649800000000001,46072810.95073,56337.4062,34.1,BEKLE,false,0.0,56337.4062,1.5361,0,49189942.38873999,181.105,0.0,34.1,"[{""usdt"": 11511593.0, ""borsa"": 3, ""fiyat"": 63900.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9864467.0, ""borsa"": 1, ""fiyat"": 63850.0, ""kaynak"": ""BNB""}, {""usdt"": 8837417.0, ""borsa"": 3, ""fiyat"": 63875.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 20126318.0, ""borsa"": 3, ""fiyat"": 63925.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8879134.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 8666462.0, ""borsa"": 1, ""fiyat"": 64000.0, ""kaynak"": ""BNB""}]",YOK,0.1016,-0.0327,0.45,1.6854,true,0,false,,1,0,3,0,1,3,6.2,7.3,IZLE,,25,63931.9,,,,,SEVIYE,75,1553.5,156,PCT,0.95,0.0,0.7171173931434326,false,0.065,1785347040,2,0,,23,1052.9,23,,,
31459,2026-07-29 17:47:06.655705+00,63959.75,1816428.853064503,597367.735,11674483850.4598,0.00008649800000000001,50606777.04279996,54868.120200000005,32.7,BEKLE,false,0.0,54868.120200000005,1.5361,0,62895883.62070997,242.367,0.0,32.7,"[{""usdt"": 15267038.0, ""borsa"": 3, ""fiyat"": 63925.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7981736.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7979914.0, ""borsa"": 1, ""fiyat"": 63875.0, ""kaynak"": ""BNB""}]","[{""usdt"": 23200673.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9782777.0, ""borsa"": 1, ""fiyat"": 64025.0, ""kaynak"": ""BNB""}, {""usdt"": 9604735.0, ""borsa"": 1, ""fiyat"": 64000.0, ""kaynak"": ""BNB""}]",YOK,0.1157,-0.1083,0.3447,3.5515,true,0,false,,0,0,3,0,1,3,3.6,4.7,IZLE,,25,63981.6,,,,,SEVIYE,60,2165.4,217,,,,,,,1785347040,2,0,,23,1053.9,23,,,
31460,2026-07-29 17:48:07.014235+00,63949.55,2554734.332782003,1199937.5,11676253020.0988,0.00008649800000000001,50798382.08309998,54361.3792,48.3,BEKLE,false,0.0,54361.3792,1.5407,60.227,55440624.388409995,302.594,0.0,48.3,"[{""usdt"": 13839716.0, ""borsa"": 3, ""fiyat"": 63925.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9064551.0, ""borsa"": 1, ""fiyat"": 63875.0, ""kaynak"": ""BNB""}, {""usdt"": 7677119.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 23427871.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9489680.0, ""borsa"": 1, ""fiyat"": 64000.0, ""kaynak"": ""BNB""}, {""usdt"": 7699173.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}]",YOK,0.1157,-0.0437,0.3962,1.1562,true,0,false,,0,0,3,0,1,3,63.8,62.3,IZLE,,25,63931.9,,,,,SEVIYE,75,1555.6,156,,,,,,,1785347220,2,0,,23,1054.9,23,,,
31461,2026-07-29 17:49:07.467796+00,63962.25,2961082.1326165027,1143231.0089999998,11672367698.3962,0.00008649800000000001,47704721.315039985,8824.5436,24.2,BEKLE,false,0.0,8824.5436,1.5407,120.641,51238731.29839999,363.008,0.0,24.2,"[{""usdt"": 11021301.0, ""borsa"": 3, ""fiyat"": 63925.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9064551.0, ""borsa"": 1, ""fiyat"": 63875.0, ""kaynak"": ""BNB""}, {""usdt"": 7401873.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 20526646.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9489680.0, ""borsa"": 1, ""fiyat"": 64000.0, ""kaynak"": ""BNB""}, {""usdt"": 7699173.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}]",SPOT,0.1741,-0.0357,0.6139,0.8673,true,0,false,,3,0,3,0,0,3,60.3,61.4,HAZIRLAN,LONG,50,63981.6,63981.6,64613.2,63924.3,17.17,SEVIYE+EMILIM,60,2167.5,217,,,,,,,1785347220,2,0,0.51,23,1055.9,23,,,
31462,2026-07-29 17:50:07.74525+00,64016.350000000006,2795128.710491802,1209028.952,11673169692.2905,0.00008649800000000001,45668976.59334997,4860.307000000001,28.7,BEKLE,,0.0,4860.307000000001,1.5407,120.822,56212350.108449996,423.416,0.0,28.7,"[{""usdt"": 12025609.0, ""borsa"": 3, ""fiyat"": 63950.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9113268.0, ""borsa"": 3, ""fiyat"": 63925.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7642072.0, ""borsa"": 1, ""fiyat"": 63900.0, ""kaynak"": ""BNB""}]","[{""usdt"": 20738345.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10587349.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}, {""usdt"": 10404772.0, ""borsa"": 2, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB""}]",SPOT,0.1885,-0.1035,0.38,4.1508,false,,false,,3,0,3,0,1,3,56.9,58,IZLE,,25,64030.6,,,,,SEVIYE,50,2168.5,217,,,,,,,1785347220,2,0,,23,1056.9,23,,,
31463,2026-07-29 17:51:08.395834+00,64027.05,3106040.1312040007,1578985.627,11679981352.7682,0.00008649800000000001,44412661.652809955,16955.442,20.9,BEKLE,false,0.0,16955.442,1.5407,0,49237424.09767,0,0.0,20.9,"[{""usdt"": 12674270.0, ""borsa"": 3, ""fiyat"": 63975.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7805664.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7404926.0, ""borsa"": 1, ""fiyat"": 63925.0, ""kaynak"": ""BNB""}]","[{""usdt"": 13559265.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11327389.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}, {""usdt"": 8103646.0, ""borsa"": 1, ""fiyat"": 64100.0, ""kaynak"": ""BNB""}]",YOK,0.1024,-0.0515,0.4449,3.333,false,,false,1.0054,1,0,3,0,0,3,53.6,54.6,IZLE,,25,64030.6,,,,,SEVIYE,50,2169.5,217,,,,,,,1785347400,2,0,,23,1057.9,23,,,
31464,2026-07-29 17:52:09.404113+00,64038.25,3178411.957532601,1412907.2260000005,11675308575.3083,0.00008649800000000001,46302573.48609,460664.407,21.1,BEKLE,false,0.0,460664.407,1.5458,0,46113860.022179976,60.445,0.0,21.1,"[{""usdt"": 15173931.0, ""borsa"": 3, ""fiyat"": 64000.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10016719.0, ""borsa"": 1, ""fiyat"": 63925.0, ""kaynak"": ""BNB""}, {""usdt"": 7769786.0, ""borsa"": 1, ""fiyat"": 63950.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10677209.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9214780.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8527804.0, ""borsa"": 1, ""fiyat"": 64100.0, ""kaynak"": ""BNB""}]",YOK,0.1138,0.002,0.5238,2.0549,false,,false,1.8926,0,0,3,0,1,3,50.1,51.2,IZLE,,25,64030.6,,,,,SEVIYE,50,2170.5,217,,,,,,,1785347400,2,0,,23,1058.9,23,,,
31465,2026-07-29 17:53:09.682967+00,64055.850000000006,3050208.805090001,1484314.0970000003,11681103419.6336,0.00008649800000000001,44287073.71573999,456608.5499,15.6,BEKLE,false,0.0,456608.5499,1.5458,61.018,52130360.09302997,61.018,0.0,15.6,"[{""usdt"": 12011058.0, ""borsa"": 3, ""fiyat"": 64025.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9334895.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}, {""usdt"": 7819594.0, ""borsa"": 1, ""fiyat"": 63925.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12787497.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11853395.0, ""borsa"": 1, ""fiyat"": 64150.0, ""kaynak"": ""BNB""}, {""usdt"": 11267435.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,0.1473,-0.0813,0.5343,7.8045,false,,false,1.5744,1,0,3,0,1,3,47.3,48.4,IZLE,,25,64030.6,,,,,SEVIYE,50,2171.5,217,,,,,,,1785347520,3,0,,23,1059.9,23,,,
31466,2026-07-29 17:54:10.217102+00,64101.75,3376081.1843091017,1669430.6590000002,11687133276.3701,0.00008649800000000001,42488577.05812,550608.1786999999,0.0,BEKLE,,0.0,550608.1786999999,1.5458,60.2,49112358.490650035,60.2,0.0,0.0,"[{""usdt"": 10130755.0, ""borsa"": 3, ""fiyat"": 64050.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9006421.0, ""borsa"": 3, ""fiyat"": 64075.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7844167.0, ""borsa"": 1, ""fiyat"": 63975.0, ""kaynak"": ""BNB""}]","[{""usdt"": 17876381.0, ""borsa"": 3, ""fiyat"": 64100.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7823926.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}, {""usdt"": 7407036.0, ""borsa"": 1, ""fiyat"": 64150.0, ""kaynak"": ""BNB""}]",SPOT,0.1904,-0.0723,0.3418,7.8215,true,0,false,,3,0,3,0,1,3,43.3,44.4,IZLE,,25,64099.9,,,,,SEVIYE,50,1491.5,149,,,,,,,1785347580,3,0,,23,1061.0,23,,,
31467,2026-07-29 17:55:10.469063+00,64168.05,4455864.489472803,1834919.7449999999,11697789163.3993,0.00008649800000000001,48608091.104629986,635793.9495,0.0,BEKLE,,0.0,635793.9495,1.5458,0,47434811.63114995,60.546,0.0,0.0,"[{""usdt"": 15678569.0, ""borsa"": 3, ""fiyat"": 64150.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8218614.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}, {""usdt"": 6833532.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}]","[{""usdt"": 16077937.0, ""borsa"": 3, ""fiyat"": 64200.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10537121.0, ""borsa"": 3, ""fiyat"": 64175.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9398434.0, ""borsa"": 1, ""fiyat"": 64250.0, ""kaynak"": ""BNB""}]",SPOT,0.1978,0.0122,0.636,3.9459,false,,false,2.4178,3,0,3,1,1,3,39.6,40.7,IZLE,,25,64149.1,,,,,SEVIYE,55,1062.0,107,,,,,,,1785347640,3,0,,25,1062.0,25,,,
31468,2026-07-29 17:56:10.711335+00,64174.95,2621644.534478699,4271206.904,11693734153.416,0.00008649800000000001,41935721.006859995,603904.3821,0.0,BEKLE,,0.0,603904.3821,1.5458,60.275,43780021.60784999,60.275,0.0,0.0,"[{""usdt"": 11470142.0, ""borsa"": 3, ""fiyat"": 64150.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8088977.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}, {""usdt"": 6266596.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14909339.0, ""borsa"": 3, ""fiyat"": 64200.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11213990.0, ""borsa"": 1, ""fiyat"": 64250.0, ""kaynak"": ""BNB""}, {""usdt"": 6648297.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}]",YOK,0.1486,-0.0215,0.1059,2.1965,true,0,false,,1,0,3,0,0,3,36,37.1,IZLE,,25,64196.4,,,,,SEVIYE,50,101.6,11,,,,,,,1785347640,3,0,,25,1063.0,25,,,
31469,2026-07-29 17:57:11.05794+00,64188.95,2381606.9260434983,4129648.6380000003,11692597741.6628,0.00008649800000000001,40547593.305830024,604866.8286,0.0,BEKLE,,0.0,604866.8286,1.5517,120.494,38465670.47207001,120.494,0.0,0.0,"[{""usdt"": 13611050.0, ""borsa"": 3, ""fiyat"": 64150.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6678035.0, ""borsa"": 1, ""fiyat"": 64050.0, ""kaynak"": ""BNB""}, {""usdt"": 6165857.0, ""borsa"": 1, ""fiyat"": 64125.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10304356.0, ""borsa"": 3, ""fiyat"": 64175.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8927656.0, ""borsa"": 3, ""fiyat"": 64200.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8032117.0, ""borsa"": 1, ""fiyat"": 64250.0, ""kaynak"": ""BNB""}]",YOK,0.059,0.0263,0.1619,2.0787,true,0,false,,1,0,3,0,0,3,32.1,33.2,IZLE,,25,64196.4,,,,,SEVIYE,50,102.6,11,,,,,,,1785347760,3,0,,25,1064.0,25,,,
31470,2026-07-29 17:58:11.379734+00,64163.850000000006,2457039.907338397,4145322.195,11690473041.397001,0.00008649800000000001,38863478.509799995,604062.6046999999,44.4,BEKLE,false,0.0,604062.6046999999,1.5517,120.551,43838853.22359999,180.826,0.0,44.4,"[{""usdt"": 12355656.0, ""borsa"": 3, ""fiyat"": 64150.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7397072.0, ""borsa"": 1, ""fiyat"": 64075.0, ""kaynak"": ""BNB""}, {""usdt"": 6850453.0, ""borsa"": 3, ""fiyat"": 64175.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 12659059.0, ""borsa"": 3, ""fiyat"": 64200.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8935454.0, ""borsa"": 1, ""fiyat"": 64225.0, ""kaynak"": ""BNB""}, {""usdt"": 6368692.0, ""borsa"": 1, ""fiyat"": 64250.0, ""kaynak"": ""BNB""}]",YOK,0.1199,-0.0602,0.128,1.582,true,0,false,,2,0,3,0,0,3,28.6,29.6,IZLE,,25,64149.1,,,,,SEVIYE,55,1065.0,107,,,,,,,1785347760,2,0,,25,1065.0,25,,,
31471,2026-07-29 17:59:11.728646+00,64165.95,2030391.877109196,4035533.3369999994,11683442109.690401,0.00008649800000000001,37717190.64627999,429449.6499,43.0,BEKLE,false,0.0,429449.6499,1.5517,0,35661648.01992002,241.238,0.0,43.0,"[{""usdt"": 9955639.0, ""borsa"": 3, ""fiyat"": 64150.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5374787.0, ""borsa"": 1, ""fiyat"": 64100.0, ""kaynak"": ""BNB""}, {""usdt"": 5213993.0, ""borsa"": 2, ""fiyat"": 64125.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 12114487.0, ""borsa"": 3, ""fiyat"": 64175.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6825733.0, ""borsa"": 3, ""fiyat"": 64200.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6544998.0, ""borsa"": 1, ""fiyat"": 64250.0, ""kaynak"": ""BNB""}]",YOK,0.0888,0.028,0.2725,0.8817,true,0.1488,false,,1,0,3,1,0,3,25.1,26.2,IZLE,,25,64149.1,,,,,SEVIYE,55,1066.0,107,,,,,,,1785347760,2,0,,25,1066.0,25,,,
31472,2026-07-29 18:00:13.175441+00,64559.850000000006,1981190.5060098956,3497399.8899999997,11693404680.510399,0.00008649800000000001,26735174.931159977,962.766,0.0,BEKLE,,0.0,962.766,1.5517,0,33480550.63796997,302.543,0.0,0.0,"[{""usdt"": 6020387.0, ""borsa"": 3, ""fiyat"": 64200.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5110957.0, ""borsa"": 1, ""fiyat"": 64100.0, ""kaynak"": ""BNB""}, {""usdt"": 4831619.0, ""borsa"": 3, ""fiyat"": 64175.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 14149883.0, ""borsa"": 3, ""fiyat"": 64225.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5225567.0, ""borsa"": 1, ""fiyat"": 64275.0, ""kaynak"": ""BNB""}, {""usdt"": 4627402.0, ""borsa"": 2, ""fiyat"": 64250.0, ""kaynak"": ""BNB+BYB""}]",SPOT,0.2167,-0.112,0.495,5.3105,true,0.0459,false,,2,0,3,0,1,3,22.6,23.7,IZLE,,25,64554.2,,,,,SEVIYE,90,596.4,60,,,,,,,1785347760,1,0,,25,1067.0,25,,,
31473,2026-07-29 18:01:13.75254+00,64420.149999999994,5713994.480486614,3246164.499,11760678667.5793,0.00008649800000000001,33520390.779440016,2207140.5193999996,32.7,BEKLE,,116.0,2207024.5193999996,1.5517,0,26307970.875979997,0,32.7,0.0,"[{""usdt"": 7942621.0, ""borsa"": 1, ""fiyat"": 64300.0, ""kaynak"": ""BNB""}, {""usdt"": 5433949.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}, {""usdt"": 4991287.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 5620637.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5545270.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}, {""usdt"": 3846913.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,-0.1005,0.1206,0.6652,3.5735,true,0,false,,0,1,3,1,0,3,19.3,20.4,IZLE,,25,64430.8,,,,,SEVIYE,100,617.4,62,PCT,1.42,68.37882652151991,0.0,false,0.342,1785348000,4,0,,25,1068.0,25,,,
31474,2026-07-29 18:02:14.720366+00,64498.05,7538749.068983726,3035676.9779999997,11775970729.1703,0.00008649800000000001,35851645.05472002,2207585.7194,33.2,BEKLE,false,116.0,2207469.7194,1.5517,0,37700522.76434,61.1,33.2,0.0,"[{""usdt"": 7110455.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5981426.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 5940838.0, ""borsa"": 3, ""fiyat"": 64525.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 10293948.0, ""borsa"": 3, ""fiyat"": 64550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8136442.0, ""borsa"": 3, ""fiyat"": 64525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5804153.0, ""borsa"": 1, ""fiyat"": 64600.0, ""kaynak"": ""BNB""}]",YOK,0.0537,-0.0251,0.7564,3.0707,false,,false,,1,0,3,1,1,3,16.6,17.7,IZLE,,25,64487.9,,,,,SEVIYE,50,558.4,56,,,,,,,1785348060,4,0,,25,1069.0,25,,,
31475,2026-07-29 18:03:15.164501+00,64456.649999999994,8462346.918388812,6070435.87,11788606781.0476,0.00008649800000000001,35109593.51557003,2637236.5189999994,0.0,BEKLE,,116.0,2637120.5189999994,1.5491,0,41941847.49598996,60.241,0.0,0.0,"[{""usdt"": 10231784.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6808534.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 5582538.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10813404.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7200813.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7082186.0, ""borsa"": 1, ""fiyat"": 64525.0, ""kaynak"": ""BNB""}]",YOK,-0.0744,-0.0887,0.6726,2.2222,false,,false,9.2519,0,1,3,1,1,3,12.8,13.9,IZLE,,25,64430.8,,,,,SEVIYE,100,619.5,62,,,,,,,1785348120,4,0,,25,1070.0,25,,,
31476,2026-07-29 18:04:15.67629+00,64430.850000000006,7968287.027889691,4800589.847000001,11784137818.512402,0.00008649800000000001,37181169.23499001,2636764.4667999996,0.0,BEKLE,,116.0,2636648.4667999996,1.5491,60.474,37653259.21366001,0,0.0,0.0,"[{""usdt"": 10715238.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6783558.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}, {""usdt"": 6617174.0, ""borsa"": 2, ""fiyat"": 64400.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 7961535.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6507674.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 5991224.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,-0.1184,-0.0063,0.8364,2.5283,false,,false,5.5005,0,1,3,0,1,3,9.3,10.3,IZLE,,25,64430.8,,,,,SEVIYE,100,620.5,62,,,,,,,1785348120,4,0,,25,1071.0,25,,,
31477,2026-07-29 18:05:15.99327+00,64453.05,7187864.99243319,6063914.495000001,11770635030.347301,0.00008649800000000001,32868027.51699,2396845.8573999996,54.7,BEKLE,,116.0,2396729.8573999996,1.5491,60.523,40058714.45379999,60.523,0.0,54.7,"[{""usdt"": 7657139.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5982346.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}, {""usdt"": 5827465.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10258046.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7366981.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 7285609.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,-0.0939,-0.0986,0.5722,0.7859,true,0,false,,0,1,3,1,1,3,5.9,7,IZLE,,25,64430.5,,,,,SEVIYE,100,621.5,63,,,,,,,1785348120,4,0,,22,1332.4,22,,,
31478,2026-07-29 18:06:16.397358+00,64410.25,4164560.4849199904,876183.9190000003,11743694143.1739,0.00008649800000000001,34795848.24918002,435231.0768,50.8,BEKLE,false,4375.1812,430855.8956,1.5246,0,34026989.74493,0,50.8,0.0,"[{""usdt"": 8158697.0, ""borsa"": 1, ""fiyat"": 64300.0, ""kaynak"": ""BNB""}, {""usdt"": 6448226.0, ""borsa"": 3, ""fiyat"": 64400.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5357513.0, ""borsa"": 3, ""fiyat"": 64375.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 10104814.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6672706.0, ""borsa"": 1, ""fiyat"": 64475.0, ""kaynak"": ""BNB""}, {""usdt"": 5664698.0, ""borsa"": 1, ""fiyat"": 64450.0, ""kaynak"": ""BNB""}]",YOK,-0.1651,0.0112,0.3012,0.1291,true,0.3943,false,,0,2,3,1,0,3,2.3,3.4,IZLE,,50,64430.5,,,,,SEVIYE+TASFIYE,100,622.5,63,,,,,,,1785348300,3,0,,22,1333.4,22,,,
31479,2026-07-29 18:07:18.056459+00,64421.850000000006,5124794.81410399,1929051.9010000003,11760364238.0164,0.00008649800000000001,36465839.24458,433553.7924,29.3,BEKLE,false,4375.718400000001,429178.07399999996,1.5246,61.66,32284827.627029955,0,29.3,0.0,"[{""usdt"": 8984900.0, ""borsa"": 3, ""fiyat"": 64400.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8154808.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}, {""usdt"": 7444738.0, ""borsa"": 3, ""fiyat"": 64375.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 8115824.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 6955334.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 5213646.0, ""borsa"": 1, ""fiyat"": 64525.0, ""kaynak"": ""BNB""}]",YOK,-0.074,0.0608,0.5898,1.2479,true,0,false,,0,1,3,1,0,3,63.5,62.5,IZLE,,50,64430.5,,,,,SEVIYE+TASFIYE,100,623.5,63,,,,,,,1785348300,2,0,,22,1334.4,22,,,
